BodyType,Make,GenModel,Model,YearFirstUsed,YearManufacture,LicenceStatus,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Cars,MCLAREN,MCLAREN ELVA,ELVA V8 S-A,2023,2023,SORN,1,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN ELVA,ELVA V8 S-A,2021,2021,Licensed,2,3,5,[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN ELVA,ELVA V8 S-A,2021,2021,SORN,4,3,1,[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN ELVA,ELVA V8 S-A,2020,2020,Licensed,0,0,0,1,[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN ELVA,ELVA V8 S-A,2020,2020,SORN,1,1,1,0,[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN GT,GT V8 S-A,2023,2023,Licensed,42,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN GT,GT V8 S-A,2023,2023,SORN,9,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN GT,GT V8 S-A,2022,2022,Licensed,25,25,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN GT,GT V8 S-A,2022,2022,SORN,3,4,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN GT,GT V8 S-A,2021,2021,Licensed,51,58,83,[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN GT,GT V8 S-A,2021,2021,SORN,25,25,3,[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN GT,GT V8 S-A,2020,2020,Licensed,39,42,47,52,[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN GT,GT V8 S-A,2020,2020,SORN,12,10,10,7,[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN GT,GT V8 S-A,2019,2019,Licensed,16,20,18,13,46,[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN GT,GT V8 S-A,2019,2019,SORN,24,24,25,28,0,[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2021,SORN,1,1,0,[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2020,Licensed,1,1,1,1,[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2018,Licensed,2,2,1,1,0,0,[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2018,SORN,2,2,1,1,1,0,[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2017,Licensed,2,2,2,1,0,0,0,[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2017,SORN,1,1,0,0,0,0,0,[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2016,Licensed,2,3,2,2,2,2,1,0,[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2016,SORN,2,1,1,1,1,0,0,0,[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2015,Licensed,4,4,3,4,6,6,2,3,0,[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2015,SORN,3,3,2,2,0,0,1,0,0,[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2014,Licensed,4,7,6,6,5,7,4,6,3,1
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2014,SORN,8,5,6,5,5,5,4,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2013,Licensed,5,4,6,7,7,5,5,3,1,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2013,SORN,3,4,2,1,1,0,1,2,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2012,Licensed,7,7,7,7,6,4,1,3,4,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2012,SORN,5,4,2,2,2,4,4,2,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2011,Licensed,0,2,2,1,2,2,0,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2011,SORN,3,1,1,2,1,1,2,1,1,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2008,Licensed,1,1,1,0,0,0,1,0,2,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2008,SORN,1,1,1,1,1,1,1,1,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2006,Licensed,1,0,0,0,1,1,1,1,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2005,Licensed,0,0,1,0,1,0,1,1,1,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2005,SORN,0,0,0,1,0,1,0,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2004,Licensed,0,0,0,1,0,0,0,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],2004,SORN,1,1,0,0,1,1,1,1,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1997,Licensed,1,1,1,1,1,2,1,1,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1997,SORN,2,1,1,1,1,0,0,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1996,Licensed,1,1,1,0,0,0,0,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1996,SORN,1,1,1,1,1,1,1,1,1,1
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1995,Licensed,2,3,1,2,1,1,2,0,1,1
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1995,SORN,5,3,5,2,2,2,1,1,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1994,Licensed,0,0,0,0,1,2,1,1,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1994,SORN,2,2,2,2,1,0,0,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1969,SORN,1,1,1,1,0,0,0,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1917,SORN,1,1,1,1,0,0,0,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2023,2023,Licensed,31,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2023,2023,SORN,5,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2022,2022,Licensed,10,19,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2022,2022,SORN,11,3,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2021,2021,Licensed,27,42,48,[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2021,2021,SORN,28,14,8,[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2020,2020,Licensed,8,15,18,34,[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2020,2020,SORN,30,23,20,4,[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2019,2019,Licensed,8,12,15,25,48,[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2019,2019,SORN,37,34,31,20,4,[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2018,2018,Licensed,13,16,21,21,33,48,[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2018,2018,SORN,26,23,21,21,15,1,[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2017,2017,Licensed,22,18,21,21,33,36,76,[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2017,2017,SORN,43,45,42,43,39,33,2,[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2017,2016,Licensed,1,2,1,1,0,2,2,[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2017,2016,SORN,1,0,1,1,0,0,0,[z],[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2016,[x],Licensed,0,0,0,0,0,0,0,1,[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2016,2016,Licensed,108,122,137,123,131,152,157,209,[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2016,2016,SORN,84,70,60,75,64,51,46,19,[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2016,2015,Licensed,3,3,2,2,3,3,3,4,[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2016,2015,SORN,1,1,2,2,1,1,1,0,[z],[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2015,2015,Licensed,68,75,73,77,87,89,102,107,136,[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2015,2015,SORN,55,51,48,53,46,40,32,25,1,[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2015,2014,Licensed,2,2,3,3,3,2,3,5,5,[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2015,2014,SORN,3,2,2,2,2,2,2,1,1,[z]
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2014,2014,Licensed,51,63,74,75,76,74,82,98,105,135
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2014,2014,SORN,50,46,34,37,34,36,31,21,17,4
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2014,2013,Licensed,0,0,0,1,1,1,1,1,1,1
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2014,2013,SORN,1,1,0,0,0,0,0,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2013,2013,Licensed,48,56,59,60,58,61,65,69,74,76
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2013,2013,SORN,26,20,20,18,17,14,13,12,8,7
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2013,2012,Licensed,0,0,0,1,0,0,0,1,1,1
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2013,2012,SORN,1,1,1,0,0,0,0,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2012,[x],Licensed,0,0,0,0,1,0,0,0,1,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2012,[x],SORN,1,1,1,1,0,1,1,1,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2012,2012,Licensed,7,11,13,10,11,11,15,11,17,17
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2012,2012,SORN,11,7,4,7,5,5,3,3,1,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2011,2011,Licensed,2,2,3,3,3,3,2,3,3,3
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2011,2011,SORN,1,1,0,0,0,0,1,0,0,0
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2010,2010,Licensed,0,0,0,1,0,1,1,1,2,2
Cars,MCLAREN,MCLAREN MODEL MISSING,MISSING,2010,2010,SORN,5,5,5,4,5,4,4,4,3,3
Light goods vehicles,MCLAREN,MCLAREN MODEL MISSING,MISSING,2021,2021,Licensed,1,1,1,[z],[z],[z],[z],[z],[z],[z]
Light goods vehicles,MCLAREN,MCLAREN MODEL MISSING,MISSING,2017,2017,Licensed,0,0,0,0,0,0,2,[z],[z],[z]
Light goods vehicles,MCLAREN,MCLAREN MODEL MISSING,MISSING,2017,2017,SORN,1,1,1,1,1,1,0,[z],[z],[z]
Other vehicles,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1911,Licensed,1,1,1,1,1,0,0,0,0,0
Other vehicles,MCLAREN,MCLAREN MODEL MISSING,MISSING,[x],1910,Licensed,1,1,1,1,0,0,0,0,0,0
Cars,MCLAREN,MCLAREN MP4,MP4-12C,[x],2014,Licensed,0,0,0,1,1,0,0,0,1,1
Cars,MCLAREN,MCLAREN MP4,MP4-12C,[x],2014,SORN,1,1,0,0,0,1,1,1,0,0
Cars,MCLAREN,MCLAREN MP4,MP4-12C,[x],2012,Licensed,0,0,0,0,1,2,2,1,3,2
Cars,MCLAREN,MCLAREN MP4,MP4-12C,[x],2012,SORN,2,2,2,2,1,1,1,1,0,0
Cars,MCLAREN,MCLAREN MP4,MP4-12C,[x],2011,Licensed,0,0,0,0,0,0,1,0,0,1
Cars,MCLAREN,MCLAREN MP4,MP4-12C,[x],2011,SORN,1,1,1,1,1,1,0,1,1,0
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2015,2015,Licensed,14,14,15,16,16,20,21,25,33,[z]
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2015,2015,SORN,15,16,14,14,14,11,11,8,0,[z]
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2015,2014,Licensed,0,1,0,1,1,1,1,1,1,[z]
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2015,2014,SORN,1,0,1,0,0,0,0,0,0,[z]
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2014,2014,Licensed,15,13,20,16,18,21,19,23,24,27
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2014,2014,SORN,4,8,2,5,4,4,3,2,1,0
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2014,2013,Licensed,0,0,0,0,1,1,1,0,1,1
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2014,2013,SORN,1,0,0,0,0,0,0,1,0,0
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2013,2013,Licensed,10,12,14,11,12,14,16,20,18,19
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2013,2013,SORN,12,10,9,10,7,8,6,2,2,3
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2013,2012,Licensed,0,0,0,0,0,1,0,0,0,0
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2013,2012,SORN,1,1,1,1,1,0,0,0,0,0
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2012,2012,Licensed,81,93,103,101,105,117,111,136,141,149
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2012,2012,SORN,59,47,42,36,39,31,27,16,5,2
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2012,2011,Licensed,1,1,2,2,2,3,3,3,3,3
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2012,2011,SORN,2,2,1,1,1,0,0,0,0,0
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2011,2011,Licensed,26,30,33,30,35,36,39,42,48,50
Cars,MCLAREN,MCLAREN MP4,MP4-12C,2011,2011,SORN,25,23,19,21,18,18,15,13,7,6
Cars,MCLAREN,MCLAREN P1,P1 S-A,[x],2015,Licensed,0,2,2,1,2,2,1,1,0,[z]
Cars,MCLAREN,MCLAREN P1,P1 S-A,[x],2015,SORN,3,1,2,2,1,1,1,0,0,[z]
Cars,MCLAREN,MCLAREN P1,P1 S-A,[x],2014,Licensed,0,0,1,0,0,0,1,1,1,0
Cars,MCLAREN,MCLAREN P1,P1 S-A,[x],2014,SORN,1,1,0,1,1,1,0,0,0,0
Cars,MCLAREN,MCLAREN P1,P1 S-A,[x],2013,Licensed,1,1,1,1,1,1,1,1,1,0
Cars,MCLAREN,MCLAREN P1,P1 S-A,2017,2017,Licensed,0,0,0,0,0,0,1,[z],[z],[z]
Cars,MCLAREN,MCLAREN P1,P1 S-A,2017,2017,SORN,1,1,1,1,1,1,0,[z],[z],[z]
Cars,MCLAREN,MCLAREN P1,P1 S-A,2016,2016,Licensed,0,1,0,0,0,0,0,5,[z],[z]
Cars,MCLAREN,MCLAREN P1,P1 S-A,2016,2016,SORN,5,4,5,4,4,5,5,2,[z],[z]
Cars,MCLAREN,MCLAREN P1,P1 S-A,2015,2015,Licensed,0,0,0,0,0,0,1,1,1,[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2023,2023,Licensed,1,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2021,2021,Licensed,0,0,1,[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2021,2021,SORN,1,1,0,[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2020,2020,Licensed,2,3,4,5,[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2020,2020,SORN,3,2,1,0,[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2019,2019,Licensed,16,23,25,24,39,[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2019,2019,SORN,25,21,18,21,6,[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2019,2018,Licensed,0,1,1,1,2,[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2019,2018,SORN,1,0,0,1,0,[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2018,2018,Licensed,8,10,15,16,17,29,[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SENNA,SENNA V8 S-A,2018,2018,SORN,16,16,16,15,11,2,[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SPEEDTAIL,SPEEDTAIL V8 PHEV S-A,2022,2022,Licensed,0,1,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SPEEDTAIL,SPEEDTAIL V8 PHEV S-A,2020,2020,Licensed,0,0,0,6,[z],[z],[z],[z],[z],[z]
Cars,MCLAREN,MCLAREN SPEEDTAIL,SPEEDTAIL V8 PHEV S-A,2020,2020,SORN,4,4,4,0,[z],[z],[z],[z],[z],[z]
Cars,MERCEDES,MERCEDES MCLAREN,MCLAREN SLR ROADSTER A,[x],2009,Licensed,0,0,0,0,0,1,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,MCLAREN SLR ROADSTER A,[x],2007,Licensed,1,1,0,1,1,0,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,MCLAREN SLR ROADSTER A,2010,2010,Licensed,0,0,0,0,0,0,1,1,1,1
Cars,MERCEDES,MERCEDES MCLAREN,MCLAREN SLR ROADSTER A,2010,2010,SORN,1,1,1,1,1,1,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,MCLAREN SLR ROADSTER A,2009,2009,Licensed,0,0,0,0,0,0,1,1,1,1
Cars,MERCEDES,MERCEDES MCLAREN,MCLAREN SLR ROADSTER A,2009,2009,SORN,2,2,2,2,2,2,1,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,MCLAREN SLR ROADSTER A,2008,2008,Licensed,3,4,5,4,4,6,6,4,5,3
Cars,MERCEDES,MERCEDES MCLAREN,MCLAREN SLR ROADSTER A,2008,2008,SORN,4,3,2,3,3,1,1,1,1,2
Cars,MERCEDES,MERCEDES MCLAREN,MCLAREN SLR ROADSTER A,2007,2007,Licensed,0,0,0,1,2,2,2,2,2,2
Cars,MERCEDES,MERCEDES MCLAREN,MCLAREN SLR ROADSTER A,2007,2007,SORN,3,3,3,2,1,1,1,1,1,1
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN 722S AUTO,[x],2009,Licensed,0,0,0,0,1,0,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN 722S AUTO,[x],2009,SORN,1,1,1,1,0,0,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN 722S AUTO,[x],2007,Licensed,0,0,1,1,0,0,0,1,2,1
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN 722S AUTO,[x],2007,SORN,3,3,1,1,2,2,2,1,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN 722S AUTO,[x],2006,Licensed,1,1,1,1,1,0,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,[x],2009,SORN,1,1,1,1,0,0,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,[x],2008,Licensed,0,0,0,0,1,0,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,[x],2008,SORN,1,1,1,1,0,0,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,[x],2006,Licensed,1,1,1,2,2,2,2,2,2,1
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,[x],2006,SORN,1,1,1,1,1,0,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,[x],2005,Licensed,1,1,1,0,1,2,2,2,2,3
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,[x],2005,SORN,3,3,3,3,2,1,1,1,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,[x],2004,Licensed,3,3,3,2,2,2,2,2,2,2
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,[x],2004,SORN,0,1,1,1,1,1,0,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,2008,2008,Licensed,0,1,0,1,0,0,1,1,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,2008,2008,SORN,0,0,1,0,1,1,0,0,0,1
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,2007,2007,Licensed,2,3,3,4,2,2,4,3,4,5
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,2007,2007,SORN,3,2,1,1,2,3,1,2,1,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,2006,2006,Licensed,1,2,2,3,3,1,3,5,4,4
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,2006,2006,SORN,2,2,3,2,2,3,1,0,0,0
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,2005,2005,Licensed,3,6,6,6,7,5,7,5,8,7
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,2005,2005,SORN,7,4,5,6,6,9,7,8,6,7
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,2004,2004,Licensed,2,2,2,1,1,3,2,2,3,3
Cars,MERCEDES,MERCEDES MCLAREN,SLR MCLAREN AUTO,2004,2004,SORN,2,2,2,3,3,1,2,2,0,0
